,start_pos,n_gram_size,word,vicinity,context,level,source_file
5097,115205,5,верно,етвос_ВЕРНО_овнев,"встряхнул ее руки, намереваясь отойти. Она вцепилась ноготками емувплечо, в бархатную куртку, стреми",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5098,141202,5,судом,ниххо_СУДОМ_кнвчн,"суеверного ужаса, -- доконает он меня когда-нибудь. Ведь что ни дальше -- то гаже: вотяужеипри казни",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5099,222688,5,доски,гпнтд_ДОСКИ_гбгпс,"деникинский офицер, спросил кофеслимономибенедиктину и, глядя безумными глазами перед собой, бормота",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5100,232697,5,много,млпчс_МНОГО_акопп,мной неприлично обошлись господа офицеры. А кто одет по последней моде? Кто проглотил сейчас эту вот,word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5101,235879,5,некто,тнэбп_НЕКТО_прнсн,"назовем ее книжна Тараканова"". Он присел рядомсдевушкой на ступенькуиразговор начал издалека, отечес",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5102,70118,6,васину,обпввв_ВАСИНУ_сшпвуз,"войны, а смотришь -- и не убит совсемиеще шагаетвгенеральских погонах. Вы увидите знаменитого писате",word,rus_fiction_tolstoy-a-n_pokhozhdeniya-nevzorova-ili-ibikus_1924_roman.txt
5103,18562,5,оперу,вздож_ОПЕРУ_опгпз,"Он прижал ее рукукгорячим устам, она приклонила головукего плечуитихонько заплакала. Чьи-то шаги пос",word,rus_fiction_tolstoy-a-n_upyr_1841_roman.txt
5104,73903,5,стало,яносо_СТАЛО_ксмрк,"своих товарищей.
 Антонио  лежалвбреду.  Он, как сумасшедший, махал рукамиибеспрестанно кричал:
 - О",word,rus_fiction_tolstoy-a-n_upyr_1841_roman.txt
5105,95961,5,новое,сбули_НОВОЕ_пвуве,"начала обхождение вашеснею оправдывало ее предположения. Вам удалось внушить ей участие, и она вас п",word,rus_fiction_tolstoy-a-n_upyr_1841_roman.txt
5106,22404,5,сосет,кндпо_СОСЕТ_гдиеб,"села. Он слышал ее тяжелое, громкое дыхание, и ему было невыразимо жалко ее. Она несколько раз хотел",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5107,22706,5,сосет,тднрг_СОСЕТ_иовнн,"себе.
   Она сказала ему ""ты"", и онсблагодарностью взглянул на нееитронулся, чтобы взять ее руку, но",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5108,22789,5,верно,овннч_ВЕРНО_ооняп,"взять ее руку, но онасотвращением отстранилась от него.
   -- Я помню про детейипоэтому всевмире сде",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5109,29452,6,прочно,угвеич_ПРОЧНО_рнсндд,"после разговорасним оказывалось, что ничего особенно радостного не случилось, -- на другой день, на ",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5110,137370,5,вдове,мпоок_ВДОВЕ_нрпдп,"вбежавшей девочке. Она взяла ее на рукиипоцеловала. -- Прелестная девочка, прелесть! Покажи же мне в",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5111,188412,5,ворон,мпддв_ВОРОН_ждитж,"вагоне, он разговаривалссоседямиополитике, о новых железных дорогах, и, так же каквМоскве, его одоле",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5112,195392,5,боков,итоэн_БОКОВ_ггвпч,"было отказаться!
   Когда он вошелвмаленькую гостиную, где всегда пил чай, и уселсявсвоем креслескни",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5113,207725,5,левин,бнмсв_ЛЕВИН_ивсал,"ли едет вагон, или назад, или вовсе стоит. Аннушка ли подле нее, или чужая? ""Что там, на ручке, шуба",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5114,213594,5,мосту,блмаб_МОСТУ_погне,"мой! отчегоунего стали такие уши?"" -- подумала она, глядя на его холоднуюипредставительную фигуруиос",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5115,226312,6,обедов,одсабп_ОБЕДОВ_рсвсуж,"отдыха"" -- было его девизом. Он вошелвзалу, раскланялся со всемиипоспешно сел, улыбаясь жене.
   -- ",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5116,247722,5,виски,кподт_ВИСКИ_псщдо,"вышел из своего кабинета и, подставив свою щеку Доллиипоговоривсней, обратилсякжене:
   -- Как же ре",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5117,249947,5,тоски,нтчпа_ТОСКИ_ппетд,"так ошибатьсявлюдях! -- сказала княгиня, и по перемене ее тона Доллиикнязь поняли, что она говорилао",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5118,264093,5,посол,каовн_ПОСОЛ_иэнрв,"приехали обедать? -- сказала она, любуясь им.
   -- Это надо рассказать вам. Я был занят, и чем? Даю",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5119,279077,5,давно,схвнв_ДАВНО_оввбн,"дверь. -- А, вотивы наконец!-- обратилась онасулыбкойквходившему Вронскому.
   Вронский был не тольк",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5120,288163,5,носит,асусп_НОСИТ_чгебо,"ни одного слова из того, что говорила ей Бетси. Она перешлакбольшому столуиприняла участиевобщем раз",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5121,289302,5,оперу,оведс_ОПЕРУ_шпмше,"Она подала ему рукуибыстрым, упругим шагом прошла мимо швейцараискрыласьвкарете,
   Ее взгляд, прико",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5122,293671,5,скрип,оппос_СКРИП_ссчси,"себя: как решить? И потом спрашивал себя, что случилось? И отвечал: ничего, и вспоминалотом, что рев",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5123,302154,5,слове,ниввн_СЛОВЕ_оплро,"слово ""люблю"" опять возмутило ее. Она подумала: ""Любит? Разве он может любить? Еслибон не слыхал, чт",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5124,329919,5,тихим,овнпи_ТИХИМ_иопиг,"травник, и хлеб, и масло, и особенно полоток, и грибки, и крапивные щи, и курица под белым соусом, и",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5125,329919,6,тихими,ховнпи_ТИХИМИ_опигик,"травник, и хлеб, и масло, и особенно полоток, и грибки, и крапивные щи, и курица под белым соусом, и",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5126,336204,5,сирот,вкпдт_СИРОТ_сзочд,"свисток и, ровновтот обычный такт, столь знакомый охотнику, чрез две секунды, -- другой, третий, и з",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
5127,349081,5,сотен,чокто_СОТЕН_пожнп,"сказал Облонский. -- Тыируки ему не подал. Отчего же не подать ему руки?
   -- Оттого, чтоялакею не ",word,rus_fiction_tolstoy-lev_anna-karenina_1877_roman.txt
